City|State|Zipcode|Latitude|Longitude
Atlanta|GA|30273|33.5781|-84.2620
Atlanta|GA|30274|33.5740|-84.4108
Atlanta|GA|30276|33.2008|-84.5121
Atlanta|GA|30277|33.3434|-84.6517
Atlanta|GA|30281|33.5944|-84.1377
Atlanta|GA|30288|33.6400|-84.3372
Atlanta|GA|30290|33.4745|-84.5974
Atlanta|GA|30291|33.5661|-84.5163
Atlanta|GA|30292|33.1812|-84.3619
Atlanta|GA|30293|32.9831|-84.5777
Atlanta|GA|30294|33.6256|-84.2277
Atlanta|GA|30295|33.0939|-84.2479
Atlanta|GA|30296|33.5483|-84.4248
Atlanta|GA|30297|33.6213|-84.3698
Atlanta|GA|30303|33.7553|-84.3892
Atlanta|GA|30305|33.8450|-84.3775
Atlanta|GA|30306|33.7889|-84.3427
Atlanta|GA|30307|33.7599|-84.3558
Atlanta|GA|30308|33.7715|-84.3817
Atlanta|GA|30309|33.7859|-84.3840
Atlanta|GA|30310|33.7406|-84.4202
Atlanta|GA|30311|33.7033|-84.4596
Atlanta|GA|30312|33.7571|-84.3703
Atlanta|GA|30313|33.7680|-84.3949
Atlanta|GA|30314|33.7559|-84.4105
Atlanta|GA|30315|33.6725|-84.3419
Atlanta|GA|30316|33.7382|-84.3419
Atlanta|GA|30317|33.7542|-84.3248
Atlanta|GA|30318|33.8163|-84.4455
Atlanta|GA|30319|33.8657|-84.3322
Atlanta|GA|30322|33.7926|-84.3252
Atlanta|GA|30324|33.8225|-84.3431
Atlanta|GA|30326|33.8489|-84.3644
Atlanta|GA|30327|33.8444|-84.4260
Atlanta|GA|30328|33.9203|-84.3559
Atlanta|GA|30329|33.8455|-84.3196
Atlanta|GA|30331|33.6862|-84.4939
Atlanta|GA|30336|33.7362|-84.5710
Atlanta|GA|30337|33.6230|-84.4511
Atlanta|GA|30338|33.9323|-84.3493
Atlanta|GA|30339|33.8665|-84.4697
Atlanta|GA|30340|33.9180|-84.2490
Atlanta|GA|30341|33.8751|-84.2538
Atlanta|GA|30342|33.9064|-84.3774
Atlanta|GA|30344|33.6491|-84.4916
Atlanta|GA|30345|33.8576|-84.2962
Atlanta|GA|30346|33.9268|-84.3360
Atlanta|GA|30349|33.6112|-84.4715
Atlanta|GA|30350|33.9633|-84.3473
Atlanta|GA|30354|33.6407|-84.3907
Atlanta|GA|30360|33.9553|-84.2668
Atlanta|GA|30518|34.1182|-84.0050
Atlanta|GA|30519|34.1106|-83.8840
Atlanta|GA|30534|34.3326|-83.9860
Atlanta|GA|30548|34.0950|-83.7635
Atlanta|GA|30620|33.9356|-83.8120
Atlanta|GA|30641|33.7598|-83.5456
Atlanta|GA|30655|33.7927|-83.7109
Atlanta|GA|30656|33.8205|-83.7302
Atlanta|GA|30666|33.9677|-83.6094
Atlanta|GA|30680|33.9908|-83.7177
Auburn|CA|95603|38.8999|-121.0727
Auburn|CA|95650|38.8279|-121.1942
Auburn|CA|95658|38.8752|-121.1326
Auburn|CA|95663|38.8517|-121.1649
Auburn|CA|95703|38.9876|-121.0041
Auburn|CA|95722|38.9982|-121.0275
Austin|TX|78957|30.0059|-97.1515
Austin|TX|78602|30.1126|-97.3165
Austin|TX|78610|30.0812|-97.8357
Austin|TX|78612|30.1179|-97.4351
Austin|TX|78613|30.4762|-97.8090
Austin|TX|78615|30.4639|-97.4716
Austin|TX|78616|30.0308|-97.5671
Austin|TX|78617|30.1337|-97.5710
Austin|TX|78619|30.0969|-98.0485
Austin|TX|78620|30.2762|-98.0483
Austin|TX|78621|30.3510|-97.4330
Austin|TX|78626|30.6342|-97.6768
Austin|TX|78628|30.6576|-97.6842
Austin|TX|78633|30.7319|-97.7351
Austin|TX|78634|30.5418|-97.5494
Austin|TX|78640|30.0045|-97.7344
Austin|TX|78641|30.5911|-97.9830
Austin|TX|78642|30.6662|-97.9181
Austin|TX|78644|29.8808|-97.6750
Austin|TX|78645|30.4966|-97.9234
Austin|TX|78648|29.6468|-97.6596
Austin|TX|78652|30.1391|-97.8885
Austin|TX|78653|30.3418|-97.5556
Austin|TX|78655|29.8415|-97.8435
Austin|TX|78656|29.9284|-97.8284
Austin|TX|78659|30.1812|-97.0514
Austin|TX|78660|30.4521|-97.6514
Austin|TX|78662|29.8854|-97.4753
Austin|TX|78664|30.4973|-97.6704
Austin|TX|78665|30.5605|-97.6831
Austin|TX|78666|29.8982|-97.9524
Austin|TX|78669|30.4207|-98.1390
Austin|TX|78676|30.0835|-98.2900
Austin|TX|78681|30.4898|-97.6871
Austin|TX|78701|30.2694|-97.7436
Austin|TX|78702|30.2622|-97.7204
Austin|TX|78703|30.2782|-97.7584
Austin|TX|78704|30.2587|-97.7662
Austin|TX|78705|30.2902|-97.7448
Austin|TX|78712|30.2849|-97.7339
Austin|TX|78717|30.4864|-97.7667
Austin|TX|78719|30.1383|-97.6785
Austin|TX|78721|30.2734|-97.6907
Austin|TX|78722|30.2882|-97.7161
Austin|TX|78723|30.3135|-97.7005
Austin|TX|78724|30.2901|-97.6420
Austin|TX|78725|30.2402|-97.5850
Austin|TX|78726|30.4309|-97.8417
Austin|TX|78727|30.4343|-97.7599
Austin|TX|78728|30.4390|-97.6792
Austin|TX|78729|30.4470|-97.7763
Austin|TX|78730|30.3600|-97.8008
Austin|TX|78731|30.3555|-97.7520
Austin|TX|78732|30.3832|-97.8797
Austin|TX|78733|30.3414|-97.8646
Austin|TX|78734|30.3665|-97.9759
Austin|TX|78735|30.2548|-97.8891
Austin|TX|78736|30.2441|-98.0229
Austin|TX|78737|30.2214|-97.9024
Austin|TX|78738|30.3088|-97.9363
Austin|TX|78739|30.1890|-97.8913
Austin|TX|78741|30.2329|-97.7209
Austin|TX|78742|30.2394|-97.6840
Austin|TX|78744|30.1950|-97.7390
Austin|TX|78745|30.2036|-97.7859
Austin|TX|78746|30.2633|-97.7864
Austin|TX|78747|30.1412|-97.7883
Austin|TX|78748|30.1781|-97.8333
Austin|TX|78749|30.2064|-97.8649
Austin|TX|78750|30.4551|-97.7993
Austin|TX|78751|30.3061|-97.7279
Austin|TX|78752|30.3399|-97.7128
Austin|TX|78753|30.3700|-97.6882
Austin|TX|78754|30.3343|-97.6784
Austin|TX|78756|30.3258|-97.7377
Austin|TX|78757|30.3609|-97.7352
Austin|TX|78758|30.3698|-97.7126
Austin|TX|78759|30.3731|-97.7460
Austin|TX|76530|30.7166|-97.4409
Austin|TX|76511|30.7840|-97.2713
Austin|TX|76527|30.9045|-97.7113
Austin|TX|76537|30.8261|-97.6082
Austin|TX|76574|30.4731|-97.4929
Baker City|OR|97814|44.7783|-117.8319
Bakersfield|CA|93518|35.4235|-118.5041
Bakersfield|CA|93285|35.7132|-118.4545
Bakersfield|CA|93203|35.2066|-118.8352
Bakersfield|CA|93241|35.2598|-118.9113
Bakersfield|CA|93301|35.3792|-119.0198
Bakersfield|CA|93304|35.3625|-119.0187
Bakersfield|CA|93305|35.3827|-118.9781
Bakersfield|CA|93306|35.4039|-118.9455
Bakersfield|CA|93307|35.3103|-119.0145
Bakersfield|CA|93308|35.4327|-119.0333
Bakersfield|CA|93309|35.3479|-119.0540
Bakersfield|CA|93311|35.3229|-119.0972
Bakersfield|CA|93312|35.3646|-119.1098
Bakersfield|CA|93313|35.2977|-119.0501
Bakersfield|CA|93314|35.3518|-119.1542
Bakersfield|CA|93263|35.5019|-119.2736
Bakersfield|CA|93276|35.2971|-119.3509
Banning|CA|92220|33.9306|-116.8806
Banning|CA|92223|33.9338|-116.9719
Banning|CA|92230|33.8999|-116.7544
Banning|CA|92282|33.9298|-116.6913
Banning|CA|92320|33.9978|-117.0595
Barstow|CA|92311|34.8939|-117.0246
Barstow|CA|92312|34.8945|-117.0257
Barstow|CA|92327|34.8422|-116.7521
Barstow|CA|92398|34.9034|-116.8265
Barstow|CA|92347|34.9435|-117.1844
Barstow|CA|92365|34.8184|-116.6369
Baton Rouge Area|LA|70801|30.4497|-91.1864
Baton Rouge Area|LA|70802|30.4229|-91.1823
Baton Rouge Area|LA|70803|30.4064|-91.1804
Baton Rouge Area|LA|70805|30.4773|-91.1611
Baton Rouge Area|LA|70806|30.4609|-91.1214
Baton Rouge Area|LA|70807|30.5187|-91.1721
Baton Rouge Area|LA|70808|30.4023|-91.1732
Baton Rouge Area|LA|70809|30.4243|-91.1031
Baton Rouge Area|LA|70811|30.5170|-91.1397
Baton Rouge Area|LA|70812|30.5100|-91.1196
Baton Rouge Area|LA|70813|30.5263|-91.1929
Baton Rouge Area|LA|70814|30.4918|-91.0488
Baton Rouge Area|LA|70815|30.4606|-91.0733
Baton Rouge Area|LA|70816|30.4306|-91.0505
Baton Rouge Area|LA|70817|30.4013|-91.0067
Baton Rouge Area|LA|70818|30.5430|-91.0236
Baton Rouge Area|LA|70819|30.4599|-91.0209
Baton Rouge Area|LA|70820|30.3889|-91.1779
Baton Rouge Area|LA|70706|30.6853|-90.8397
Baton Rouge Area|LA|70714|30.5827|-91.1470
Baton Rouge Area|LA|70726|30.4799|-90.9583
Baton Rouge Area|LA|70739|30.5154|-90.9907
Baton Rouge Area|LA|70770|30.5818|-91.0226
Baton Rouge Area|LA|70791|30.6459|-91.1583
Bear Valley|CA|95223|38.2590|-120.3436
Beaumont-Port Arthur|TX|77651|29.9915|-93.9605
Beaumont-Port Arthur|TX|77656|30.3489|-94.1785
Beaumont-Port Arthur|TX|77657|30.2512|-94.2004
Beaumont-Port Arthur|TX|77659|30.1389|-94.4081
Beaumont-Port Arthur|TX|77662|30.1317|-94.0145
Beaumont-Port Arthur|TX|77665|29.8182|-94.3863
Beaumont-Port Arthur|TX|77701|30.0839|-94.1044
Beaumont-Port Arthur|TX|77702|30.0845|-94.1270
Beaumont-Port Arthur|TX|77703|30.1045|-94.1090
Beaumont-Port Arthur|TX|77705|30.0406|-94.0868
Beaumont-Port Arthur|TX|77706|30.1194|-94.1578
Beaumont-Port Arthur|TX|77707|30.0810|-94.1434
Beaumont-Port Arthur|TX|77708|30.1273|-94.1450
Beaumont-Port Arthur|TX|77713|30.1293|-94.1900
Beaumont-Port Arthur|TX|77611|30.0301|-93.8387
Beaumont-Port Arthur|TX|77619|29.9470|-93.9219
Beaumont-Port Arthur|TX|77622|29.8619|-94.3142
Beaumont-Port Arthur|TX|77625|30.3741|-94.3137
Beaumont-Port Arthur|TX|77627|29.9742|-93.9939
Beaumont-Port Arthur|TX|77630|30.0986|-93.7353
Beaumont-Port Arthur|TX|77632|30.2559|-93.7672
Beaumont-Port Arthur|TX|77640|29.8915|-93.9311
Beaumont-Port Arthur|TX|77642|29.9499|-93.9712
Beaverton|OR|97075|45.4863|-122.8014
Beaverton|OR|97076|45.4847|-122.7960
Beaverton|OR|97077|45.4847|-122.7960
Beaverton|OR|97005|45.4876|-122.8012
Beaverton|OR|97006|45.5220|-122.8633
Beaverton|OR|97007|45.4340|-122.8326
Beaverton|OR|97008|45.4687|-122.8008
Belle Glade|FL|33438|26.9760|-80.6135
Belle Glade|FL|33440|26.6938|-80.8068
Belle Glade|FL|33476|26.8164|-80.6650
Belle Glade|FL|33493|26.6642|-80.7167
Bellingham|WA|98225|48.7475|-122.4762
Bellingham|WA|98226|48.7710|-122.4511
Bellingham|WA|98229|48.6289|-122.3706
Bellingham|WA|98230|48.9346|-122.7466
Bellingham|WA|98232|48.5668|-122.4220
Bellingham|WA|98233|48.4749|-122.3306
Bellingham|WA|98240|48.9173|-122.6437
Bellingham|WA|98247|48.9190|-122.3446
Bellingham|WA|98248|48.8502|-122.6015
Bellingham|WA|98264|48.9427|-122.4604
Bend|OR|97701|44.0729|-120.9712
Bend|OR|97702|44.0421|-121.3013
Bennington|VT|05032|43.8257|-72.6325
Bennington|VT|05033|43.9945|-72.1306
Bennington|VT|05034|43.5875|-72.6214
Bennington|VT|05035|43.6195|-72.6636
Bennington|VT|05037|43.4553|-72.4917
Bennington|VT|05045|43.9074|-72.1584
Bennington|VT|05048|43.5692|-72.4204
Bennington|VT|05053|43.7225|-72.4794
Bennington|VT|05055|43.7194|-72.3093
Bennington|VT|05056|43.4952|-72.7124
Bennington|VT|05058|43.8863|-72.2603
Bennington|VT|05062|43.4517|-72.5379
Bennington|VT|05065|43.7880|-72.4585
Bennington|VT|05067|43.6818|-72.5667
Bennington|VT|05070|43.8674|-72.3532
Bennington|VT|05071|43.5625|-72.5603
Bennington|VT|05072|43.8906|-72.3638
Bennington|VT|05073|43.6308|-72.4691
Bennington|VT|05075|43.8319|-72.2529
Bennington|VT|05077|43.9117|-72.5191
Bennington|VT|05079|43.9905|-72.3774
Bennington|VT|05083|43.9144|-72.2632
Bennington|VT|05084|43.7258|-72.4569
Bennington|VT|05091|43.6255|-72.5171
Bennington|VT|05350|42.7734|-72.9450
Bennington|VT|05351|42.9484|-72.7563
Bennington|VT|05352|42.7522|-73.0714
Bennington|VT|05353|43.0568|-72.6631
Bennington|VT|05355|43.0436|-72.7903
Bennington|VT|05356|42.9644|-72.8901
Bennington|VT|05358|42.7659|-72.7254
Bennington|VT|05359|43.1956|-72.7255
Bennington|VT|05360|43.0330|-72.8759
Bennington|VT|05361|42.7769|-72.8661
Bennington|VT|05362|42.9482|-72.6640
Bennington|VT|05363|42.8705|-72.8676
Bennington|VT|05141|43.1509|-72.5556
Bennington|VT|05142|43.3849|-72.6058
Bennington|VT|05143|43.2641|-72.5988
Bennington|VT|05146|43.1819|-72.5866
Bennington|VT|05148|43.2750|-72.8621
Bennington|VT|05149|43.3951|-72.7012
Bennington|VT|05150|43.3398|-72.5286
Bennington|VT|05151|43.3487|-72.5272
Bennington|VT|05152|43.2138|-72.9421
Bennington|VT|05153|43.3819|-72.6390
Bennington|VT|05154|43.1377|-72.5279
Bennington|VT|05155|43.1900|-72.8154
Bennington|VT|05158|43.1201|-72.4659
Bennington|VT|05161|43.2941|-72.7977
Bennington|VT|05201|42.8783|-73.1936
Bennington|VT|05250|43.0688|-73.1534
Bennington|VT|05251|43.2228|-73.0721
Bennington|VT|05252|43.0567|-73.1309
Bennington|VT|05253|43.2387|-73.0046
Bennington|VT|05261|42.7972|-73.2204
Bennington|VT|05262|42.9469|-73.2121
Bennington|VT|05340|43.1696|-72.9178
Bennington|VT|05341|42.9342|-72.7873
Bennington|VT|05342|42.7942|-72.8202
Bennington|VT|05343|43.0942|-72.7837
Bennington|VT|05345|42.9911|-72.6298
Bennington|VT|05730|43.4190|-72.8230
Bennington|VT|05735|43.5918|-73.2354
Bennington|VT|05737|43.7121|-72.9432
Bennington|VT|05738|43.4893|-72.8764
Bennington|VT|05739|43.3460|-73.0001
Bennington|VT|05742|43.4508|-72.8709
Bennington|VT|05744|43.6836|-73.0342
Bennington|VT|05746|43.7157|-72.7765
Bennington|VT|05757|43.4858|-73.1146
Bennington|VT|05758|43.4749|-72.7493
Bennington|VT|05759|43.5647|-72.9668
Bennington|VT|05761|43.3454|-73.1786
Bennington|VT|05762|43.7634|-72.8180
Bennington|VT|05763|43.7067|-73.0201
Bennington|VT|05764|43.5188|-73.2365
Bennington|VT|05765|43.6649|-73.0387
Bennington|VT|05772|43.7556|-72.7205
Bennington|VT|05773|43.4733|-72.9749
Bennington|VT|05774|43.4205|-73.2040
Bennington|VT|05775|43.3568|-73.2503
Bennington|VT|05776|43.2374|-73.2440
Bennington|VT|05751|43.6435|-72.7830
Benton Harbor|MI|49098|42.1878|-86.2633
Benton Harbor|MI|49095|41.9163|-85.9119
Benton Harbor|MI|49022|42.1110|-86.4541
Benton Harbor|MI|49026|42.4263|-85.9732
Benton Harbor|MI|49031|41.9132|-86.0089
Benton Harbor|MI|49038|42.1847|-86.3054
Benton Harbor|MI|49043|42.2972|-86.2626
Benton Harbor|MI|49045|42.0556|-85.9407
Benton Harbor|MI|49047|42.0354|-86.2420
Benton Harbor|MI|49055|42.3628|-85.8791
Benton Harbor|MI|49056|42.3878|-86.0411
Benton Harbor|MI|49057|42.2083|-86.1684
Benton Harbor|MI|49061|41.9024|-85.8011
Benton Harbor|MI|49064|42.2156|-86.0532
Benton Harbor|MI|49065|42.1530|-85.7535
Benton Harbor|MI|49067|42.0347|-85.7086
Benton Harbor|MI|49071|42.2008|-85.7174
Benton Harbor|MI|49079|42.2190|-85.8854
Benton Harbor|MI|49085|42.1045|-86.4829
Benton Harbor|MI|49090|42.4289|-86.2672
Benton Harbor|MI|49101|41.9556|-86.4906
Benton Harbor|MI|49102|41.9455|-86.3019
Benton Harbor|MI|49103|41.9464|-86.3389
Benton Harbor|MI|49104|41.9670|-86.3814
Benton Harbor|MI|49106|41.9430|-86.5632
Benton Harbor|MI|49107|41.8286|-86.3565
Benton Harbor|MI|49111|41.9849|-86.3037
Benton Harbor|MI|49112|41.7969|-86.0845
Benton Harbor|MI|49113|41.8038|-86.4988
Benton Harbor|MI|49116|41.8459|-86.6705
Benton Harbor|MI|49117|41.7924|-86.7479
Benton Harbor|MI|49120|41.8319|-86.2514
Benton Harbor|MI|49125|41.8917|-86.6122
Benton Harbor|MI|49126|42.0556|-86.3993
Benton Harbor|MI|49127|42.0108|-86.4751
Benton Harbor|MI|49128|41.7990|-86.6093
Benton Harbor|MI|49129|41.8310|-86.6863
Benton Harbor|MI|49130|41.7672|-85.8285
Benton Harbor|MI|49013|42.3141|-86.1121
Big Bear Lake|CA|92341|34.2379|-117.0769
Big Bear Lake|CA|92333|34.2554|-116.9556
Big Bear Lake|CA|92339|34.0848|-116.9060
Big Bear Lake|CA|92386|34.2414|-116.8250
Big Bear Lake|CA|92314|34.2657|-116.8460
Big Bear Lake|CA|92315|34.2428|-116.9082
Big Bear Lake|CA|92305|34.1648|-116.8886
Big Horn County|WY|82401|44.1895|-107.9040
Big Horn County|WY|82410|44.3746|-108.0448
Big Horn County|WY|82420|44.8838|-108.4679
Big Horn County|WY|82422|44.3500|-108.0444
Big Horn County|WY|82426|44.4921|-108.0537
Big Horn County|WY|82431|44.8347|-108.3916
Big Horn County|WY|82432|44.2101|-107.9438
Big Horn County|WY|82434|44.4035|-108.2734
Birmingham|AL|35005|33.5966|-86.9536
Birmingham|AL|35006|33.3800|-87.0912
Birmingham|AL|35007|33.2154|-86.8291
Birmingham|AL|35020|33.3976|-86.9535
Birmingham|AL|35022|33.2595|-86.9694
Birmingham|AL|35023|33.4432|-86.9851
Birmingham|AL|35036|33.6419|-86.9139
Birmingham|AL|35040|33.0544|-86.7639
Birmingham|AL|35043|33.3416|-86.6346
Birmingham|AL|35051|33.1820|-86.6069
Birmingham|AL|35061|33.4630|-86.9582
Birmingham|AL|35062|33.7319|-87.0152
Birmingham|AL|35064|33.4865|-86.9115
Birmingham|AL|35068|33.6050|-86.8035
Birmingham|AL|35071|33.6541|-86.8166
Birmingham|AL|35073|33.6253|-86.9732
Birmingham|AL|35078|33.3341|-86.4219
Birmingham|AL|35080|33.2235|-87.0274
Birmingham|AL|35091|33.7683|-86.8122
Birmingham|AL|35094|33.5598|-86.5297
Birmingham|AL|35111|33.2874|-87.1365
Birmingham|AL|35114|33.2163|-86.8654
Birmingham|AL|35115|33.0559|-86.8105
Birmingham|AL|35116|33.7466|-86.8085
Birmingham|AL|35117|33.6650|-86.8475
Birmingham|AL|35118|33.5083|-87.0283
Birmingham|AL|35124|33.3017|-86.8114
Birmingham|AL|35126|33.6617|-86.6468
Birmingham|AL|35127|33.4965|-86.9743
Birmingham|AL|35130|33.6470|-87.0624
Birmingham|AL|35143|33.0854|-86.5351
Birmingham|AL|35147|33.3594|-86.5165
Birmingham|AL|35173|33.6984|-86.5177
Birmingham|AL|35176|33.4780|-86.5111
Birmingham|AL|35178|33.3806|-86.4106
Birmingham|AL|35180|33.8196|-86.8074
Birmingham|AL|35186|33.2406|-86.4823
Birmingham|AL|35203|33.5186|-86.8067
Birmingham|AL|35204|33.5284|-86.8263
Birmingham|AL|35205|33.5033|-86.7885
Birmingham|AL|35206|33.5592|-86.7243
Birmingham|AL|35207|33.5538|-86.8219
Birmingham|AL|35208|33.5049|-86.8642
Birmingham|AL|35209|33.4827|-86.7930
Birmingham|AL|35210|33.5251|-86.7212
Birmingham|AL|35211|33.4902|-86.8597
Birmingham|AL|35212|33.5395|-86.7465
Birmingham|AL|35213|33.5081|-86.7544
Birmingham|AL|35214|33.5324|-86.8810
Birmingham|AL|35215|33.6208|-86.6810
Birmingham|AL|35216|33.4152|-86.8013
Birmingham|AL|35217|33.5782|-86.7704
Birmingham|AL|35218|33.5091|-86.8943
Birmingham|AL|35221|33.4436|-86.8998
Birmingham|AL|35222|33.5192|-86.7738
Birmingham|AL|35223|33.4822|-86.7726
Birmingham|AL|35224|33.5039|-86.9212
Birmingham|AL|35226|33.4146|-86.8141
Birmingham|AL|35228|33.4563|-86.9432
Birmingham|AL|35229|33.4638|-86.7988
Birmingham|AL|35233|33.5112|-86.7946
Birmingham|AL|35234|33.5360|-86.8152
Birmingham|AL|35235|33.6505|-86.6361
Birmingham|AL|35242|33.4276|-86.6998
Birmingham|AL|35243|33.4168|-86.7499
Birmingham|AL|35244|33.3733|-86.8046
Birmingham|AL|35254|33.5170|-86.8504
Bishop Paiute Tribe|CA|93514|37.5054|-118.6297
Bloomington/Normal|IL|61701|40.4827|-88.9897
Bloomington/Normal|IL|61702|40.4903|-88.9666
Bloomington/Normal|IL|61704|40.4826|-88.9464
Bloomington/Normal|IL|61705|40.4884|-89.0365
Bloomington/Normal|IL|61709|40.4629|-88.9536
Bloomington/Normal|IL|61710|40.4783|-88.9541
Bloomington/Normal|IL|61730|40.5436|-88.7148
Bloomington/Normal|IL|61758|40.5167|-88.8262
Bloomington/Normal|IL|61761|40.5086|-88.9826
Bloomington/Normal|IL|61772|40.4072|-89.0626
Bloomington/Normal|IL|61776|40.5619|-88.8962
Bloomington/Normal|IL|61790|40.5103|-88.9980
Bloomington/Normal|IL|61791|40.4783|-88.9541
Bloomington/Normal|IL|61799|40.4902|-88.9367
Bloomington/Normal|IL|61736|40.3972|-88.8756
Bloomington/Normal|IL|61737|40.4481|-88.7187
Bloomington/Normal|IL|61745|40.3163|-88.9763
Bloomington/Normal|IL|61748|40.6076|-88.9881
Bloomington/Normal|IL|61753|40.6441|-88.7811
Bloomington/Normal|IL|61754|40.3164|-89.1714
Boise|ID|83623|42.9517|-115.3007
Boise|ID|83626|43.6728|-116.8201
Boise|ID|83628|43.6188|-116.9394
Boise|ID|83629|43.9100|-116.1983
Boise|ID|83631|43.9208|-115.9634
Boise|ID|83634|43.4972|-116.4210
Boise|ID|83636|43.8946|-116.6474
Boise|ID|83639|43.5474|-116.8095
Boise|ID|83641|43.3508|-116.6512
Boise|ID|83642|43.6136|-116.3914
Boise|ID|83644|43.7048|-116.6210
Boise|ID|83646|43.6279|-116.3491
Boise|ID|83647|43.1412|-115.6938
Boise|ID|83651|43.5753|-116.5626
Boise|ID|83655|43.9714|-116.8184
Boise|ID|83660|43.7859|-116.9422
Boise|ID|83661|44.0780|-116.9349
Boise|ID|83605|43.6500|-116.6795
Boise|ID|83607|43.6262|-116.6887
Boise|ID|83616|43.6932|-116.3469
Boise|ID|83617|43.8728|-116.4960
Boise|ID|83619|44.0090|-116.9227
Boise|ID|83669|43.6953|-116.4840
Boise|ID|83670|44.0337|-116.2384
Boise|ID|83676|43.6744|-116.9150
Boise|ID|83686|43.5573|-116.5645
Boise|ID|83687|43.5778|-116.5488
Boise|ID|83701|43.6172|-116.2012
Boise|ID|83702|43.7413|-116.1205
Boise|ID|83703|43.6563|-116.2549
Boise|ID|83704|43.6121|-116.2623
Boise|ID|83705|43.5832|-116.2184
Boise|ID|83706|43.6029|-116.2079
Boise|ID|83709|43.5894|-116.2616
Boise|ID|83712|43.6080|-116.1853
Boise|ID|83713|43.6221|-116.3205
Boise|ID|83714|43.6724|-116.2764
Boise|ID|83716|43.6662|-115.9928
Bonne Terre|MO|63028|38.0112|-90.3464
Bonne Terre|MO|63036|37.9728|-90.3271
Bonne Terre|MO|63087|38.0380|-90.4911
Bonne Terre|MO|63601|37.8527|-90.5218
Bonne Terre|MO|63627|38.0089|-90.2163
Bonne Terre|MO|63628|37.9045|-90.6461
Bonne Terre|MO|63637|37.7439|-90.4992
Bonne Terre|MO|63640|37.7786|-90.4178
Bonne Terre|MO|63648|37.8401|-90.6663
Bonne Terre|MO|63653|37.8630|-90.5908
Bonne Terre|MO|63674|37.9861|-90.6751
Boston|MA|02108|42.3581|-71.0652
Boston|MA|02109|42.3621|-71.0532
Boston|MA|02110|42.3570|-71.0530
Boston|MA|02111|42.3527|-71.0612
Boston|MA|02113|42.3662|-71.0574
Boston|MA|02114|42.3616|-71.0646
Boston|MA|02115|42.3450|-71.0878
Boston|MA|02116|42.3507|-71.0763
Boston|MA|02118|42.3403|-71.0750
Boston|MA|02119|42.3247|-71.0824
Boston|MA|02120|42.3306|-71.1028
Boston|MA|02121|42.3099|-71.0826
Boston|MA|02122|42.3006|-71.0597
Boston|MA|02124|42.2889|-71.0700
Boston|MA|02125|42.3168|-71.0612
Boston|MA|02127|42.3337|-71.0519
Boston|MA|02128|42.3755|-71.0368
Boston|MA|02129|42.3785|-71.0618
Boston|MA|02130|42.3177|-71.1102
Boston|MA|02131|42.2851|-71.1218
Boston|MA|02134|42.3522|-71.1331
Boston|MA|02135|42.3429|-71.1483
Boston|MA|02138|42.3770|-71.1197
Boston|MA|02139|42.3672|-71.1034
Boston|MA|02140|42.3889|-71.1252
Boston|MA|02141|42.3702|-71.0827
Boston|MA|02142|42.3635|-71.0829
Boston|MA|02143|42.3818|-71.1010
Boston|MA|02144|42.3967|-71.1178
Boston|MA|02145|42.3929|-71.0935
Boston|MA|02045|42.2829|-70.8741
Boston|MA|02149|42.4092|-71.0581
Boston|MA|02150|42.3947|-71.0340
Boston|MA|02152|42.3790|-70.9799
Boston|MA|02163|42.3714|-71.1270
Boston|MA|02170|42.2665|-71.0180
Boston|MA|02171|42.2784|-71.0268
Boston|MA|02199|42.3467|-71.0804
Boston|MA|02210|42.3494|-71.0462
Boston|MA|02215|42.3479|-71.1001
Boston|MA|02458|42.3556|-71.1924
Boston|MA|02472|42.3668|-71.1861
Boston|MA|02474|42.4116|-71.1443
Boston|MA|02476|42.4165|-71.1717
Boston|MA|02478|42.3909|-71.1750
Boston|MA|02445|42.3307|-71.1213
Boston|MA|02446|42.3423|-71.1216
Brainerd|MN|56401|46.4148|-94.3555
Brainerd|MN|56425|46.3605|-94.2507
Brainerd|MN|56431|46.5047|-93.8305
Brainerd|MN|56441|46.4852|-93.9506
Brainerd|MN|56442|46.6920|-94.1138
Brainerd|MN|56444|46.4741|-93.9031
Brainerd|MN|56447|46.7343|-93.9567
Brainerd|MN|56448|46.8056|-94.0188
Brainerd|MN|56450|46.2246|-93.7897
Brainerd|MN|56455|46.4748|-93.9777
Brainerd|MN|56456|46.6456|-94.3344
Brainerd|MN|56465|46.4564|-94.1698
Brainerd|MN|56468|46.5067|-94.3518
Brainerd|MN|56469|46.7369|-93.6814
Brainerd|MN|56472|46.6027|-94.3335
Brainerd|MN|56662|46.8145|-93.9450
Brawley|CA|92273|32.7471|-115.7087
Bremerton-Silverdale-Bainbridge Island|WA|98110|47.6271|-122.5177
Bremerton-Silverdale-Bainbridge Island|WA|98310|47.5777|-122.6139
Bremerton-Silverdale-Bainbridge Island|WA|98311|47.6313|-122.6438
Bremerton-Silverdale-Bainbridge Island|WA|98312|47.5638|-122.6615
Bremerton-Silverdale-Bainbridge Island|WA|98315|47.6876|-122.7048
Bremerton-Silverdale-Bainbridge Island|WA|98340|47.9040|-122.5775
Bremerton-Silverdale-Bainbridge Island|WA|98342|47.7514|-122.5240
Bremerton-Silverdale-Bainbridge Island|WA|98345|47.7004|-122.6170
Bremerton-Silverdale-Bainbridge Island|WA|98346|47.8028|-122.5042
Bremerton-Silverdale-Bainbridge Island|WA|98359|47.4317|-122.5735
